Date,Open,High,Low,Close,Adj Close,Volume
2002-08-07,6170.000000,6280.000000,6130.000000,6240.000000,4565.037109,35240000
2002-08-08,6400.000000,6400.000000,6220.000000,6270.000000,4586.982910,47335000
2002-08-09,6390.000000,6450.000000,6350.000000,6380.000000,4667.456543,31175000
2002-08-12,6380.000000,6420.000000,6260.000000,6340.000000,4638.194824,38830000
2002-08-13,6340.000000,6490.000000,6340.000000,6490.000000,4747.930664,19635000
2002-08-14,6440.000000,6460.000000,6360.000000,6440.000000,4711.351074,35980000
2002-08-15,6440.000000,6440.000000,6440.000000,6440.000000,4711.351074,0
2002-08-16,6600.000000,6660.000000,6500.000000,6510.000000,4762.563477,31750000
2002-08-19,6640.000000,6700.000000,6570.000000,6660.000000,4872.298828,23175000
2002-08-20,6800.000000,6940.000000,6770.000000,6920.000000,5062.508301,42485000
2002-08-21,6920.000000,7000.000000,6850.000000,7000.000000,5121.034668,40045000
2002-08-22,7040.000000,7060.000000,6930.000000,6950.000000,5084.456055,39610000
2002-08-23,6950.000000,6950.000000,6950.000000,6950.000000,5084.456055,0
2002-08-26,6840.000000,6840.000000,6770.000000,6810.000000,4982.035156,31810000
2002-08-27,6810.000000,6830.000000,6660.000000,6660.000000,4872.298828,33835000
2002-08-28,6500.000000,6660.000000,6500.000000,6560.000000,4799.141113,29830000
2002-08-29,6720.000000,6720.000000,6480.000000,6560.000000,4799.141113,28695000
2002-08-30,6520.000000,6640.000000,6480.000000,6620.000000,4843.035156,31530000
2002-09-02,6590.000000,6800.000000,6570.000000,6800.000000,4974.719238,28810000
2002-09-03,6820.000000,6840.000000,6650.000000,6670.000000,4879.615234,22945000
2002-09-04,6520.000000,6560.000000,6430.000000,6480.000000,4740.615234,33640000
2002-09-05,6560.000000,6570.000000,6420.000000,6420.000000,4696.718750,17770000
2002-09-06,6370.000000,6490.000000,6360.000000,6440.000000,4711.351074,27970000
2002-09-09,6530.000000,6570.000000,6430.000000,6470.000000,4733.299316,22015000
2002-09-10,6490.000000,6600.000000,6480.000000,6600.000000,4828.403809,17320000
2002-09-11,6670.000000,6790.000000,6620.000000,6730.000000,4923.509766,26610000
2002-09-12,6770.000000,6860.000000,6710.000000,6860.000000,5018.613770,32885000
2002-09-13,6730.000000,6740.000000,6630.000000,6630.000000,4850.351074,23920000
2002-09-16,6680.000000,6680.000000,6540.000000,6550.000000,4791.825195,19385000
2002-09-17,6680.000000,6840.000000,6610.000000,6840.000000,5003.982422,33655000
2002-09-18,6640.000000,6700.000000,6600.000000,6660.000000,4872.298828,28480000
2002-09-19,6700.000000,6790.000000,6670.000000,6700.000000,4901.560547,21495000
2002-09-20,6700.000000,6700.000000,6700.000000,6700.000000,4901.560547,0
2002-09-23,6560.000000,6600.000000,6370.000000,6430.000000,4704.036621,44800000
2002-09-24,6260.000000,6380.000000,6220.000000,6380.000000,4667.456543,44650000
2002-09-25,6260.000000,6340.000000,6080.000000,6140.000000,4491.878418,42295000
2002-09-26,6320.000000,6370.000000,6180.000000,6280.000000,4594.300293,42535000
2002-09-27,6160.000000,6320.000000,6140.000000,6190.000000,4528.457520,30845000
2002-09-30,5990.000000,6000.000000,5880.000000,5970.000000,4367.510742,40780000
2002-10-01,5820.000000,5990.000000,5820.000000,5950.000000,4352.880371,34580000
2002-10-02,6140.000000,6160.000000,5960.000000,5990.000000,4382.141113,36470000
2002-10-03,5990.000000,5990.000000,5990.000000,5990.000000,4382.141113,0
2002-10-04,5840.000000,6150.000000,5840.000000,6120.000000,4477.246582,34510000
2002-10-07,6060.000000,6080.000000,5920.000000,5920.000000,4330.932617,22180000
2002-10-08,5890.000000,6000.000000,5890.000000,6000.000000,4389.458008,29610000
2002-10-09,6040.000000,6040.000000,5920.000000,5950.000000,4352.880371,27245000
2002-10-10,5810.000000,5870.000000,5450.000000,5470.000000,4001.721680,72530000
2002-10-11,5670.000000,5670.000000,5310.000000,5470.000000,4001.721680,67420000
2002-10-14,5700.000000,5810.000000,5660.000000,5760.000000,4213.879395,48320000
2002-10-15,5860.000000,6050.000000,5750.000000,6000.000000,4389.458008,45910000
2002-10-16,6100.000000,6140.000000,5950.000000,6100.000000,4462.616211,52820000
2002-10-17,6060.000000,6220.000000,5930.000000,6150.000000,4499.194336,58125000
2002-10-18,6400.000000,6610.000000,6320.000000,6530.000000,4777.190918,90720000
2002-10-21,6500.000000,6630.000000,6420.000000,6480.000000,4740.615234,32510000
2002-10-22,6630.000000,6640.000000,6260.000000,6390.000000,4674.772461,40335000
2002-10-23,6410.000000,6560.000000,6270.000000,6560.000000,4799.141113,46750000
2002-10-24,6650.000000,6760.000000,6640.000000,6680.000000,4886.930664,50295000
2002-10-25,6610.000000,6840.000000,6610.000000,6800.000000,4974.719238,45285000
2002-10-28,6960.000000,7260.000000,6950.000000,7220.000000,5281.980957,57720000
2002-10-29,7190.000000,7260.000000,7060.000000,7060.000000,5164.929199,45245000
2002-10-30,6940.000000,6980.000000,6640.000000,6760.000000,4945.455566,63295000
2002-10-31,6900.000000,6960.000000,6750.000000,6900.000000,5047.875488,41280000
2002-11-01,6860.000000,6920.000000,6770.000000,6820.000000,4989.351563,27225000
2002-11-04,7080.000000,7370.000000,7030.000000,7350.000000,5377.085938,68795000
2002-11-05,7390.000000,7400.000000,7140.000000,7230.000000,5289.295410,46110000
2002-11-06,7360.000000,7370.000000,7230.000000,7310.000000,5347.822266,32750000
2002-11-07,7310.000000,7380.000000,7180.000000,7330.000000,5362.454590,41545000
2002-11-08,7120.000000,7190.000000,7040.000000,7190.000000,5260.033691,36000000
2002-11-11,7120.000000,7120.000000,6900.000000,6980.000000,5106.404785,27855000
2002-11-12,6790.000000,6950.000000,6770.000000,6930.000000,5069.825195,33100000
2002-11-13,6990.000000,7020.000000,6890.000000,6980.000000,5106.404785,38210000
2002-11-14,6900.000000,6980.000000,6780.000000,6800.000000,4974.719238,31635000
2002-11-15,7020.000000,7160.000000,6990.000000,7160.000000,5238.085938,41990000
2002-11-18,7160.000000,7170.000000,6990.000000,7020.000000,5135.666992,28460000
2002-11-19,6920.000000,7050.000000,6920.000000,7050.000000,5157.614746,20825000
2002-11-20,7060.000000,7210.000000,6990.000000,7200.000000,5267.348633,40270000
2002-11-21,7420.000000,7470.000000,7360.000000,7380.000000,5399.033691,55060000
2002-11-22,7560.000000,7600.000000,7460.000000,7460.000000,5457.558594,48550000
2002-11-25,7500.000000,7600.000000,7460.000000,7570.000000,5538.032227,32420000
2002-11-26,7590.000000,7640.000000,7490.000000,7570.000000,5538.032227,39225000
2002-11-27,7440.000000,7600.000000,7440.000000,7600.000000,5559.979980,23900000
2002-11-28,7740.000000,7850.000000,7660.000000,7700.000000,5633.137695,38735000
2002-11-29,7710.000000,7760.000000,7650.000000,7740.000000,5662.400391,28085000
2002-12-02,7740.000000,7740.000000,7740.000000,7740.000000,5662.400391,0
2002-12-03,7760.000000,7900.000000,7700.000000,7860.000000,5750.190430,37660000
2002-12-04,7720.000000,7750.000000,7470.000000,7470.000000,5464.873535,42435000
2002-12-05,7380.000000,7500.000000,7270.000000,7470.000000,5464.873535,46550000
2002-12-06,7400.000000,7480.000000,7330.000000,7440.000000,5442.928223,27790000
2002-12-09,7460.000000,7480.000000,7300.000000,7450.000000,5450.243164,39300000
2002-12-10,7280.000000,7320.000000,7240.000000,7290.000000,5333.190430,31780000
2002-12-11,7340.000000,7350.000000,7210.000000,7320.000000,5355.138672,35140000
2002-12-12,7310.000000,7360.000000,7310.000000,7360.000000,5384.401855,57605000
2002-12-13,7300.000000,7330.000000,7180.000000,7240.000000,5296.612305,31630000
2002-12-16,7060.000000,7120.000000,6960.000000,6970.000000,5099.088379,50650000
2002-12-17,7100.000000,7140.000000,7040.000000,7070.000000,5172.244629,45230000
2002-12-18,6940.000000,7200.000000,6900.000000,7150.000000,5230.770996,31875000
2002-12-19,7150.000000,7150.000000,7150.000000,7150.000000,5230.770996,0
2002-12-20,7120.000000,7200.000000,7010.000000,7160.000000,5238.085938,30960000
2002-12-23,7160.000000,7180.000000,6940.000000,6960.000000,5091.770996,25675000
2002-12-24,6900.000000,6980.000000,6830.000000,6850.000000,5011.297363,24370000
2002-12-25,6850.000000,6850.000000,6850.000000,6850.000000,5011.297363,0
2002-12-26,6850.000000,6880.000000,6740.000000,6790.000000,4967.403809,26020000
2002-12-27,6700.000000,6870.000000,6680.000000,6720.000000,4916.193848,23135000
2002-12-30,6610.000000,6700.000000,6260.000000,6280.000000,4594.300293,49905000
2002-12-31,6280.000000,6280.000000,6280.000000,6280.000000,4594.300293,0
2003-01-01,6280.000000,6280.000000,6280.000000,6280.000000,4594.300293,0
2003-01-02,6380.000000,6460.000000,6300.000000,6430.000000,4704.036621,25580000
2003-01-03,6700.000000,7000.000000,6640.000000,6880.000000,5033.245605,55530000
2003-01-06,6940.000000,7030.000000,6880.000000,6990.000000,5113.718750,24970000
2003-01-07,7180.000000,7180.000000,6840.000000,6850.000000,5011.297363,28895000
2003-01-08,6920.000000,6930.000000,6770.000000,6800.000000,4974.719238,25210000
2003-01-09,6620.000000,6660.000000,6420.000000,6460.000000,4725.983398,75290000
2003-01-10,6600.000000,6650.000000,6340.000000,6480.000000,4740.615234,62640000
2003-01-13,6400.000000,6690.000000,6370.000000,6690.000000,4894.246094,31445000
2003-01-14,6600.000000,6650.000000,6500.000000,6570.000000,4806.456055,26320000
2003-01-15,6600.000000,6670.000000,6440.000000,6480.000000,4740.615234,32735000
2003-01-16,6400.000000,6600.000000,6320.000000,6600.000000,4828.403809,40380000
2003-01-17,6550.000000,6570.000000,6410.000000,6410.000000,4689.405273,24405000
2003-01-20,6240.000000,6420.000000,6240.000000,6400.000000,4682.087891,18610000
2003-01-21,6360.000000,6400.000000,6290.000000,6380.000000,4667.456543,26675000
2003-01-22,6290.000000,6370.000000,6180.000000,6230.000000,4557.720703,32670000
2003-01-23,6230.000000,6370.000000,6150.000000,6320.000000,4623.562500,36700000
2003-01-24,6320.000000,6340.000000,6130.000000,6260.000000,4579.668457,33445000
2003-01-27,6020.000000,6100.000000,5970.000000,5980.000000,4374.826172,46465000
2003-01-28,5980.000000,6140.000000,5980.000000,6140.000000,4491.878418,26430000
2003-01-29,6070.000000,6130.000000,5800.000000,5830.000000,4265.090820,46520000
2003-01-30,5860.000000,5910.000000,5790.000000,5830.000000,4265.090820,35065000
2003-01-31,5830.000000,5830.000000,5830.000000,5830.000000,4265.090820,0
2003-02-03,5780.000000,5890.000000,5720.000000,5860.000000,4287.036621,28670000
2003-02-04,5860.000000,5960.000000,5840.000000,5880.000000,4301.668945,40850000
2003-02-05,5780.000000,5910.000000,5780.000000,5820.000000,4257.774902,21430000
2003-02-06,5810.000000,5840.000000,5630.000000,5660.000000,4140.723145,38460000
2003-02-07,5600.000000,5640.000000,5400.000000,5480.000000,4009.038818,48695000
2003-02-10,5420.000000,5460.000000,5350.000000,5390.000000,3943.196289,39390000
2003-02-11,5400.000000,5510.000000,5190.000000,5430.000000,3972.459229,52050000
2003-02-12,5320.000000,5600.000000,5320.000000,5600.000000,4096.826660,38100000
2003-02-13,5580.000000,5610.000000,5430.000000,5430.000000,3972.459229,38935000
2003-02-14,5400.000000,5460.000000,5320.000000,5460.000000,3994.407959,31730000
2003-02-17,5640.000000,5840.000000,5600.000000,5810.000000,4250.460449,43155000
2003-02-18,5820.000000,5870.000000,5720.000000,5860.000000,4287.036621,25315000
2003-02-19,6000.000000,6160.000000,5940.000000,5940.000000,4345.564453,49545000
2003-02-20,5880.000000,6060.000000,5880.000000,6050.000000,4426.037598,33430000
2003-02-21,6100.000000,6100.000000,5990.000000,6040.000000,4418.720703,21490000
2003-02-24,6060.000000,6280.000000,6060.000000,6190.000000,4528.457520,33000000
2003-02-25,6000.000000,6040.000000,5790.000000,5790.000000,4235.826660,47465000
2003-02-26,5790.000000,5840.000000,5650.000000,5680.000000,4155.354004,32980000
2003-02-27,5600.000000,5710.000000,5520.000000,5670.000000,4148.038574,37950000
2003-02-28,5670.000000,5740.000000,5580.000000,5590.000000,4089.512939,20490000
2003-03-03,5590.000000,5900.000000,5590.000000,5900.000000,4316.301270,25520000
2003-03-04,5750.000000,5780.000000,5650.000000,5700.000000,4169.984375,25405000
2003-03-05,5560.000000,5590.000000,5460.000000,5520.000000,4038.301270,33420000
2003-03-06,5580.000000,5580.000000,5430.000000,5520.000000,4038.301270,19110000
2003-03-07,5460.000000,5700.000000,5400.000000,5620.000000,4111.459473,39685000
2003-03-10,5690.000000,5780.000000,5640.000000,5730.000000,4191.932129,29210000
2003-03-11,5690.000000,5800.000000,5600.000000,5750.000000,4206.562012,51570000
2003-03-12,5750.000000,5830.000000,5730.000000,5800.000000,4243.143066,50580000
2003-03-13,5810.000000,5830.000000,5650.000000,5800.000000,4243.143066,53845000
2003-03-14,5980.000000,6060.000000,5860.000000,5930.000000,4338.246094,38295000
2003-03-17,5930.000000,5940.000000,5640.000000,5760.000000,4213.879395,38500000
2003-03-18,5990.000000,6030.000000,5870.000000,5980.000000,4374.826172,42135000
2003-03-19,5920.000000,6020.000000,5880.000000,5920.000000,4330.932617,29355000
2003-03-20,6000.000000,6230.000000,5960.000000,6230.000000,4557.720703,59500000
2003-03-21,6230.000000,6330.000000,6170.000000,6300.000000,4608.929688,31155000
2003-03-24,6340.000000,6340.000000,6220.000000,6250.000000,4572.354004,41540000
2003-03-25,6140.000000,6140.000000,6060.000000,6120.000000,4477.246582,44210000
2003-03-26,6160.000000,6210.000000,6060.000000,6080.000000,4447.983398,45140000
2003-03-27,5980.000000,6050.000000,5930.000000,5970.000000,4367.510742,24130000
2003-03-28,5980.000000,6140.000000,5930.000000,6140.000000,4491.878418,33220000
2003-03-31,5960.000000,6000.000000,5680.000000,5680.000000,4155.354004,46440000
2003-04-01,5560.000000,5680.000000,5480.000000,5680.000000,4155.354004,49730000
2003-04-02,5700.000000,5740.000000,5550.000000,5580.000000,4082.198975,60345000
2003-04-03,5720.000000,5750.000000,5580.000000,5580.000000,4082.198975,59235000
2003-04-04,5520.000000,5710.000000,5440.000000,5670.000000,4148.038574,53760000
2003-04-07,5760.000000,6010.000000,5710.000000,5980.000000,4374.826172,49785000
2003-04-08,5840.000000,6030.000000,5820.000000,5980.000000,4374.826172,40425000
2003-04-09,5840.000000,5880.000000,5720.000000,5730.000000,4191.932129,42470000
2003-04-10,5730.000000,5820.000000,5670.000000,5760.000000,4213.879395,54070000
2003-04-11,5700.000000,5880.000000,5690.000000,5700.000000,4169.984375,39665000
2003-04-14,5670.000000,5880.000000,5670.000000,5710.000000,4177.300781,35175000
2003-04-15,5860.000000,5930.000000,5810.000000,5920.000000,4330.932617,35260000
2003-04-16,6100.000000,6250.000000,6070.000000,6210.000000,4543.087402,55085000
2003-04-17,6140.000000,6210.000000,6040.000000,6040.000000,4418.720703,34275000
2003-04-18,6210.000000,6300.000000,6060.000000,6300.000000,4608.929688,40785000
2003-04-21,6240.000000,6340.000000,6170.000000,6180.000000,4521.141602,20485000
2003-04-22,6100.000000,6140.000000,5950.000000,5970.000000,4367.510742,35690000
2003-04-23,6050.000000,6110.000000,5980.000000,6000.000000,4389.458008,23690000
2003-04-24,5980.000000,6040.000000,5840.000000,5900.000000,4316.301270,23805000
2003-04-25,5800.000000,5840.000000,5700.000000,5750.000000,4206.562012,35760000
2003-04-28,5690.000000,5840.000000,5660.000000,5700.000000,4169.984375,27240000
2003-04-29,5870.000000,6030.000000,5820.000000,6010.000000,4396.772949,31235000
2003-04-30,6040.000000,6130.000000,5990.000000,6100.000000,4462.616211,32040000
2003-05-01,6100.000000,6100.000000,6100.000000,6100.000000,4462.616211,0
2003-05-02,6100.000000,6200.000000,6010.000000,6140.000000,4491.878418,41120000
2003-05-05,6140.000000,6140.000000,6140.000000,6140.000000,4491.878418,0
2003-05-06,6210.000000,6320.000000,6210.000000,6260.000000,4579.668457,35920000
2003-05-07,6340.000000,6400.000000,6200.000000,6390.000000,4674.772461,49160000
2003-05-08,6390.000000,6390.000000,6390.000000,6390.000000,4674.772461,0
2003-05-09,6320.000000,6370.000000,6260.000000,6340.000000,4638.194824,22870000
2003-05-12,6500.000000,6590.000000,6460.000000,6540.000000,4784.509766,36610000
2003-05-13,6540.000000,6540.000000,6290.000000,6320.000000,4623.562500,29390000
2003-05-14,6260.000000,6300.000000,6170.000000,6190.000000,4528.457520,24465000
2003-05-15,6240.000000,6340.000000,6150.000000,6300.000000,4608.929688,28510000
2003-05-16,6260.000000,6310.000000,6140.000000,6140.000000,4491.878418,31405000
2003-05-19,6050.000000,6090.000000,5980.000000,6020.000000,4404.088867,31090000
2003-05-20,5920.000000,6140.000000,5910.000000,6130.000000,4484.563477,23500000
2003-05-21,6090.000000,6170.000000,6050.000000,6080.000000,4447.983398,20475000
2003-05-22,6030.000000,6170.000000,5970.000000,6000.000000,4389.458008,24650000
2003-05-23,6080.000000,6250.000000,6070.000000,6240.000000,4565.037109,21445000
2003-05-26,6240.000000,6370.000000,6170.000000,6340.000000,4638.194824,21220000
2003-05-27,6300.000000,6360.000000,6230.000000,6280.000000,4594.300293,12840000
2003-05-28,6480.000000,6510.000000,6370.000000,6420.000000,4696.718750,34535000
2003-05-29,6420.000000,6540.000000,6360.000000,6490.000000,4747.930664,34130000
2003-05-30,6490.000000,6510.000000,6400.000000,6480.000000,4740.615234,23195000
2003-06-02,6580.000000,6700.000000,6580.000000,6680.000000,4886.930664,33215000
2003-06-03,6550.000000,6600.000000,6470.000000,6470.000000,4733.299316,26775000
2003-06-04,6520.000000,6580.000000,6430.000000,6580.000000,4813.771484,20430000
2003-06-05,6660.000000,6730.000000,6620.000000,6670.000000,4879.615234,27350000
2003-06-06,6670.000000,6670.000000,6670.000000,6670.000000,4879.615234,0
2003-06-09,6730.000000,6890.000000,6690.000000,6880.000000,5033.245605,38905000
2003-06-10,6800.000000,6940.000000,6780.000000,6880.000000,5033.245605,20680000
2003-06-11,6960.000000,7050.000000,6880.000000,6900.000000,5047.875488,27520000
2003-06-12,7000.000000,7040.000000,6950.000000,7000.000000,5121.034668,45395000
2003-06-13,7080.000000,7120.000000,6970.000000,7010.000000,5128.350586,29815000
2003-06-16,6900.000000,6960.000000,6820.000000,6820.000000,4989.351563,19060000
2003-06-17,7060.000000,7150.000000,6990.000000,7140.000000,5223.456055,42120000
2003-06-18,7030.000000,7180.000000,7030.000000,7080.000000,5179.560059,19355000
2003-06-19,7200.000000,7500.000000,7140.000000,7400.000000,5413.665527,48170000
2003-06-20,7300.000000,7400.000000,7280.000000,7280.000000,5325.874023,23375000
2003-06-23,7280.000000,7300.000000,7120.000000,7140.000000,5223.456055,20565000
2003-06-24,7000.000000,7050.000000,6980.000000,7030.000000,5142.982422,22885000
2003-06-25,7050.000000,7210.000000,7020.000000,7190.000000,5260.033691,17285000
2003-06-26,7050.000000,7350.000000,7050.000000,7290.000000,5333.190430,17265000
2003-06-27,7340.000000,7410.000000,7220.000000,7220.000000,5281.980957,22770000
2003-06-30,7160.000000,7210.000000,7070.000000,7100.000000,5194.193359,15605000
2003-07-01,7100.000000,7250.000000,7040.000000,7240.000000,5296.612305,13000000
2003-07-02,7390.000000,7420.000000,7310.000000,7420.000000,5428.296875,25990000
2003-07-03,7640.000000,7820.000000,7580.000000,7640.000000,5589.244141,58735000
2003-07-04,7630.000000,7710.000000,7580.000000,7680.000000,5618.506836,12565000
2003-07-07,7740.000000,7750.000000,7670.000000,7720.000000,5647.768555,14800000
2003-07-08,7990.000000,8000.000000,7910.000000,7970.000000,5830.663574,62230000
2003-07-09,7980.000000,7990.000000,7890.000000,7930.000000,5801.399902,18865000
2003-07-10,7880.000000,7960.000000,7840.000000,7840.000000,5735.558105,25675000
2003-07-11,7760.000000,7880.000000,7700.000000,7880.000000,5764.822266,22460000
2003-07-14,7900.000000,8210.000000,7890.000000,8190.000000,5991.610352,46710000
2003-07-15,8220.000000,8230.000000,8080.000000,8160.000000,5969.662598,35205000
2003-07-16,8300.000000,8410.000000,8180.000000,8360.000000,6115.978027,41615000
2003-07-17,8360.000000,8360.000000,8360.000000,8360.000000,6115.978027,0
2003-07-18,7950.000000,8160.000000,7950.000000,8080.000000,5911.137207,45980000
2003-07-21,8040.000000,8210.000000,8040.000000,8140.000000,5955.030762,23485000
2003-07-22,8100.000000,8240.000000,8090.000000,8240.000000,6028.189941,21290000
2003-07-23,8300.000000,8340.000000,8040.000000,8070.000000,5903.820801,24025000
2003-07-24,8010.000000,8180.000000,7980.000000,8130.000000,5947.715332,25795000
2003-07-25,8080.000000,8160.000000,7980.000000,8160.000000,5969.662598,15045000
2003-07-28,8300.000000,8390.000000,8250.000000,8360.000000,6115.978027,20205000
2003-07-29,8400.000000,8480.000000,8360.000000,8470.000000,6196.451172,21905000
2003-07-30,8400.000000,8470.000000,8400.000000,8430.000000,6167.189941,16200000
2003-07-31,8400.000000,8490.000000,8270.000000,8320.000000,6086.713867,20615000
2003-08-01,8360.000000,8540.000000,8360.000000,8520.000000,6233.031250,25115000
2003-08-04,8400.000000,8520.000000,8400.000000,8430.000000,6167.189941,10235000
2003-08-05,8450.000000,8590.000000,8450.000000,8560.000000,6262.294434,15605000
2003-08-06,8400.000000,8420.000000,8220.000000,8260.000000,6042.820313,24635000
2003-08-07,8240.000000,8250.000000,8090.000000,8200.000000,5998.926270,15665000
2003-08-08,8200.000000,8240.000000,8090.000000,8120.000000,5940.399902,11095000
2003-08-11,7940.000000,8160.000000,7930.000000,8160.000000,5969.662598,17040000
2003-08-12,8200.000000,8200.000000,7950.000000,8000.000000,5852.609863,19490000
2003-08-13,8120.000000,8260.000000,8080.000000,8250.000000,6035.506348,13830000
2003-08-14,8370.000000,8500.000000,8270.000000,8500.000000,6218.397461,23680000
2003-08-15,8500.000000,8500.000000,8500.000000,8500.000000,6218.397461,0
2003-08-18,8550.000000,8580.000000,8350.000000,8380.000000,6130.610840,19925000
2003-08-19,8650.000000,8700.000000,8600.000000,8600.000000,6291.556641,23975000
2003-08-20,8620.000000,8790.000000,8560.000000,8700.000000,6364.715332,24660000
2003-08-21,8680.000000,8840.000000,8680.000000,8830.000000,6459.819824,23415000
2003-08-22,8860.000000,8980.000000,8830.000000,8920.000000,6525.659668,25245000
2003-08-25,8880.000000,8950.000000,8820.000000,8860.000000,6481.767578,16225000
2003-08-26,8780.000000,8940.000000,8730.000000,8910.000000,6518.345215,21695000
2003-08-27,8940.000000,8950.000000,8840.000000,8860.000000,6481.767578,20545000
2003-08-28,9000.000000,9000.000000,8730.000000,8760.000000,6408.608887,28335000
2003-08-29,8820.000000,8840.000000,8580.000000,8700.000000,6364.715332,26590000
2003-09-01,8740.000000,8810.000000,8650.000000,8740.000000,6393.976563,16540000
2003-09-02,8800.000000,8820.000000,8590.000000,8610.000000,6298.871094,16285000
2003-09-03,8640.000000,8710.000000,8580.000000,8650.000000,6328.135254,21495000
2003-09-04,8640.000000,8770.000000,8620.000000,8720.000000,6379.347656,14320000
2003-09-05,8840.000000,8930.000000,8800.000000,8860.000000,6481.767578,17780000
2003-09-08,8870.000000,9030.000000,8820.000000,9030.000000,6606.134766,18265000
2003-09-09,9160.000000,9400.000000,9140.000000,9240.000000,6759.765625,44905000
2003-09-10,9240.000000,9240.000000,9240.000000,9240.000000,6759.765625,0
2003-09-11,9240.000000,9240.000000,9240.000000,9240.000000,6759.765625,0
2003-09-12,9240.000000,9240.000000,9240.000000,9240.000000,6759.765625,0
2003-09-15,9100.000000,9140.000000,8740.000000,8750.000000,6401.291992,34760000
2003-09-16,8700.000000,8900.000000,8680.000000,8890.000000,6503.714355,22945000
2003-09-17,9000.000000,9070.000000,8930.000000,8990.000000,6576.870605,28225000
2003-09-18,9020.000000,9030.000000,8810.000000,8880.000000,6496.396973,23055000
2003-09-19,8990.000000,9000.000000,8530.000000,8600.000000,6291.556641,34340000
2003-09-22,8450.000000,8480.000000,7990.000000,8060.000000,5896.504395,42940000
2003-09-23,8000.000000,8050.000000,7780.000000,7950.000000,5816.032227,58805000
2003-09-24,8080.000000,8150.000000,7980.000000,8100.000000,5925.768555,48340000
2003-09-25,7820.000000,8030.000000,7780.000000,8020.000000,5867.242188,44665000
2003-09-26,7920.000000,8010.000000,7760.000000,7760.000000,5677.031738,37200000
2003-09-29,7750.000000,7810.000000,7560.000000,7730.000000,5655.084473,37810000
2003-09-30,7820.000000,8000.000000,7820.000000,7840.000000,5735.558105,42090000
2003-10-01,7760.000000,8030.000000,7740.000000,8000.000000,5852.609863,39630000
2003-10-02,8230.000000,8230.000000,8100.000000,8170.000000,5976.978027,41260000
2003-10-03,8170.000000,8170.000000,8170.000000,8170.000000,5976.978027,0
2003-10-06,8350.000000,8510.000000,8330.000000,8420.000000,6159.872559,44425000
2003-10-07,8540.000000,8570.000000,8430.000000,8520.000000,6233.031250,25115000
2003-10-08,8600.000000,8600.000000,8420.000000,8480.000000,6203.767578,32550000
2003-10-09,8480.000000,8620.000000,8450.000000,8570.000000,6269.607422,40505000
2003-10-10,8620.000000,8960.000000,8560.000000,8900.000000,6511.030762,41435000
2003-10-13,8780.000000,8950.000000,8720.000000,8900.000000,6511.030762,27460000
2003-10-14,8990.000000,9120.000000,8980.000000,9060.000000,6628.083008,34375000
2003-10-15,9120.000000,9150.000000,8940.000000,9020.000000,6598.820313,26060000
2003-10-16,9000.000000,9190.000000,8920.000000,9190.000000,6723.187988,37050000
2003-10-17,9180.000000,9320.000000,8990.000000,9040.000000,6613.447266,36790000
2003-10-20,8970.000000,9200.000000,8970.000000,9160.000000,6701.237305,28190000
2003-10-21,9240.000000,9370.000000,9140.000000,9240.000000,6759.765625,34390000
2003-10-22,9300.000000,9420.000000,9150.000000,9400.000000,6876.819824,29480000
2003-10-23,9180.000000,9240.000000,8900.000000,8950.000000,6547.607910,35460000
2003-10-24,8950.000000,8990.000000,8690.000000,8740.000000,6393.976563,30240000
2003-10-27,8750.000000,8960.000000,8710.000000,8960.000000,6554.924316,23240000
2003-10-28,8970.000000,9290.000000,8900.000000,9240.000000,6759.765625,32095000
2003-10-29,9420.000000,9480.000000,9330.000000,9340.000000,6832.923828,34570000
2003-10-30,9400.000000,9440.000000,9320.000000,9420.000000,6891.449219,20885000
2003-10-31,9500.000000,9510.000000,9270.000000,9400.000000,6876.819824,24580000
2003-11-03,9400.000000,9500.000000,9330.000000,9490.000000,6942.658691,18040000
2003-11-04,9600.000000,9690.000000,9480.000000,9580.000000,7008.500000,40790000
2003-11-05,9480.000000,9610.000000,9440.000000,9600.000000,7023.132324,29740000
2003-11-06,9600.000000,9610.000000,9280.000000,9300.000000,6803.658691,32325000
2003-11-07,9400.000000,9540.000000,9360.000000,9540.000000,6979.239258,18955000
2003-11-10,9420.000000,9490.000000,9190.000000,9320.000000,6818.292480,26360000
2003-11-11,9120.000000,9230.000000,9060.000000,9220.000000,6745.132324,25245000
2003-11-12,9200.000000,9400.000000,9150.000000,9400.000000,6876.819824,15265000
2003-11-13,9560.000000,9570.000000,9410.000000,9540.000000,6979.239258,26885000
2003-11-14,9480.000000,9570.000000,9380.000000,9380.000000,6862.185547,19070000
2003-11-17,9300.000000,9310.000000,9080.000000,9220.000000,6745.132324,25245000
2003-11-18,9160.000000,9350.000000,9160.000000,9330.000000,6825.607422,14070000
2003-11-19,9120.000000,9210.000000,9050.000000,9130.000000,6679.293457,37555000
2003-11-20,9060.000000,9130.000000,8950.000000,8980.000000,6569.556641,32565000
2003-11-21,8950.000000,9170.000000,8920.000000,9120.000000,6671.976074,32800000
2003-11-24,9090.000000,9130.000000,8840.000000,8870.000000,6489.082520,21840000
2003-11-25,9020.000000,9070.000000,8920.000000,9030.000000,6606.134766,23760000
2003-11-26,9050.000000,9130.000000,8980.000000,9100.000000,6657.346191,18815000
